用户账号（ID）,访问次数（次）,访问时长（时）,商品ID,关键词,出现次数
104273,12,21.21,20232924325,口感,1
104273,12,21.21,20232924325,美味,1
104273,12,21.21,20232924325,蚕豆,1
104273,12,21.21,20232924325,香味,1
104273,12,21.21,20232924325,香脆,1
104413,43,149.98,20232461096,令人,1
104413,43,149.98,20232461096,口感,1
104413,43,149.98,20232461096,回味无穷,1
104413,43,149.98,20232461096,浓郁,1
104413,43,149.98,20232461096,爆汁,1
104413,43,149.98,20232461096,设计,1
104413,43,149.98,20232461096,辣味,1
104420,102,5.71,20232088226,三层,1
104420,102,5.71,20232088226,不易,1
104420,102,5.71,20232088226,加厚,1
104420,102,5.71,20232088226,原生,1
104420,102,5.71,20232088226,屑,1
104420,102,5.71,20232088226,带有,1
104420,102,5.71,20232088226,掉,1
104420,102,5.71,20232088226,擦拭,1
104420,102,5.71,20232088226,木浆,1
104420,102,5.71,20232088226,柔韧,1
104420,102,5.71,20232088226,细腻,1
104420,102,5.71,20232088226,薰衣草,1
104420,102,5.71,20232088226,设计,1
104420,102,5.71,20232088226,香氛,1
104424,105,69.4,20232717299,元素,1
104424,105,69.4,20232717299,口感,1
104424,105,69.4,20232717299,奶,1
104424,105,69.4,20232717299,焗,1
104424,105,69.4,20232717299,独特,1
104424,105,69.4,20232717299,葱,1
104424,105,69.4,20232717299,融合,1
104460,27,23.24,20232659208,包,1
104460,27,23.24,20232659208,厚实,1
104460,27,23.24,20232659208,大容量,1
104460,27,23.24,20232659208,娇嫩,1
104460,27,23.24,20232659208,宝宝,1
104460,27,23.24,20232659208,抽装,1
104460,27,23.24,20232659208,无敏,1
104460,27,23.24,20232659208,柔软,1
104460,27,23.24,20232659208,肌肤,1
104460,27,23.24,20232659208,适合,1
104460,27,23.24,20232659208,配方,1
104460,98,14.72,20232175119,乳酸菌,1
104460,98,14.72,20232175119,基,1
104460,98,14.72,20232175119,基和,1
104460,98,14.72,20232175119,植物,2
104460,98,14.72,20232175119,消费者,1
104460,98,14.72,20232175119,益生菌,1
104460,98,14.72,20232175119,需求,1
104460,98,14.72,20232175119,饮品,1
104492,62,38.69,20232015224,专研,1
104492,62,38.69,20232015224,健康,1
104492,62,38.69,20232015224,去屑,1
104492,62,38.69,20232015224,去除,1
104492,62,38.69,20232015224,头发,1
104492,62,38.69,20232015224,头皮屑,1
104492,62,38.69,20232015224,恢复,1
104492,62,38.69,20232015224,柔顺,1
104492,62,38.69,20232015224,止痒,1
104492,62,38.69,20232015224,滋养,1
104492,62,38.69,20232015224,配方,1
104614,29,21.19,20232175119,乳酸菌,1
104614,29,21.19,20232175119,基,1
104614,29,21.19,20232175119,基和,1
104614,29,21.19,20232175119,植物,2
104614,29,21.19,20232175119,消费者,1
104614,29,21.19,20232175119,益生菌,1
104614,29,21.19,20232175119,需求,1
104614,29,21.19,20232175119,饮品,1
104807,35,21.44,20232800456,乳,1
104807,35,21.44,20232800456,优质,1
104807,35,21.44,20232800456,原生,2
104807,35,21.44,20232800456,含有,1
104807,35,21.44,20232800456,每毫升,1
104807,35,21.44,20232800456,蛋白,1
104807,35,21.44,20232800456,高品质,1
104807,35,21.44,20232800456,高钙,1
104807,35,21.44,20232800456,鲜奶,1
104807,35,21.44,20232800456,鲜牛奶,1
104858,19,73.47,20232278966,多种,1
104858,19,73.47,20232278966,富含,1
104858,19,73.47,20232278966,果肉,1
104858,19,73.47,20232278966,矿物质,1
104858,19,73.47,20232278966,细腻,1
104858,19,73.47,20232278966,维生素,1
104858,19,73.47,20232278966,翠绿,1
104858,19,73.47,20232278966,适中,1
104858,19,73.47,20232278966,酸甜,1
104864,83,36.23,20232405273,不饱和,1
104864,83,36.23,20232405273,健康,1
104864,83,36.23,20232405273,口感,1
104864,83,36.23,20232405273,富含,1
104864,83,36.23,20232405273,脂肪酸,1
104864,83,36.23,20232405273,零食,1
104864,83,36.23,20232405273,香脆,1
105097,70,18.51,20232428395,口碑,1
105097,70,18.51,20232428395,含有,1
105097,70,18.51,20232428395,因人而异,1
105097,70,18.51,20232428395,好,1
105097,70,18.51,20232428395,成分,1
105097,70,18.51,20232428395,效果,1
105097,70,18.51,20232428395,用户,1
105097,70,18.51,20232428395,豆腐,1
105097,70,18.51,20232428395,霜,1
105107,158,19.67,20232903794,亲民,1
105107,158,19.67,20232903794,价格,1
105107,158,19.67,20232903794,口感,1
105107,158,19.67,20232903794,味道,1
105107,158,19.67,20232903794,日常,1
105107,158,19.67,20232903794,橙子,1
105107,158,19.67,20232903794,清新,1
105107,158,19.67,20232903794,清爽,1
105107,158,19.67,20232903794,甜美,1
105107,158,19.67,20232903794,适合,1
105107,158,19.67,20232903794,饮用,1
105141,90,6.52,20232471648,不,1
105141,90,6.52,20232471648,不易,1
105141,90,6.52,20232471648,吸水性,1
105141,90,6.52,20232471648,品质,1
105141,90,6.52,20232471648,层,1
105141,90,6.52,20232471648,强,1
105141,90,6.52,20232471648,抽取,1
105141,90,6.52,20232471648,柔韧,1
105141,90,6.52,20232471648,浪费,1
105141,90,6.52,20232471648,破,1
105141,90,6.52,20232471648,设计,1
105159,90,8.67,20232756206,口感,1
105159,90,8.67,20232756206,带有,1
105159,90,8.67,20232756206,淡淡的,1
105159,90,8.67,20232756206,烧烤,1
105159,90,8.67,20232756206,香,1
105161,31,69.31,20232971059,低脂,1
105161,31,69.31,20232971059,健康,1
105161,31,69.31,20232971059,口感,1
105161,31,69.31,20232971059,美味,1
105161,31,69.31,20232971059,高蛋白,1
105161,31,69.31,20232971059,鲜嫩,1
105181,35,10.3,20232459227,口感,1
105181,35,10.3,20232459227,甜点,1
105181,35,10.3,20232459227,美味,1
105181,35,10.3,20232459227,腰果,1
105181,35,10.3,20232459227,酥脆,1
105181,35,10.3,20232459227,香味,1
105194,91,44.69,20232941253,专,1
105194,91,44.69,20232941253,叶酸,1
105194,91,44.69,20232941253,女士,1
105194,91,44.69,20232941253,维生素,1
105194,91,44.69,20232941253,设计,1
105194,91,44.69,20232941253,高钙,1
105194,91,44.69,20232941253,高铁,1
105241,144,8.4,20232903794,亲民,1
105241,144,8.4,20232903794,价格,1
105241,144,8.4,20232903794,口感,1
105241,144,8.4,20232903794,味道,1
105241,144,8.4,20232903794,日常,1
105241,144,8.4,20232903794,橙子,1
105241,144,8.4,20232903794,清新,1
105241,144,8.4,20232903794,清爽,1
105241,144,8.4,20232903794,甜美,1
105241,144,8.4,20232903794,适合,1
105241,144,8.4,20232903794,饮用,1
105489,28,68.41,20232454754,可口,1
105489,28,68.41,20232454754,和族,1
105489,28,68.41,20232454754,富含,1
105489,28,68.41,20232454754,果肉,1
105489,28,68.41,20232454754,浓郁,1
105489,28,68.41,20232454754,维生素,2
105489,28,68.41,20232454754,酸甜,1
105489,28,68.41,20232454754,香气,1
105719,30,31.69,20232678695,专享,1
105719,30,31.69,20232678695,包,1
105719,30,31.69,20232678695,华东,1
105719,30,31.69,20232678695,屋顶,1
105719,30,31.69,20232678695,巴氏,1
105719,30,31.69,20232678695,杀菌,1
105764,182,14.51,20232270095,停不下来,1
105764,182,14.51,20232270095,口感,1
105764,182,14.51,20232270095,啃,1
105764,182,14.51,20232270095,有味,1
105764,182,14.51,20232270095,结实,1
105764,182,14.51,20232270095,肉质,1
105764,182,14.51,20232270095,越,2
105852,144,164.31,20232590825,保留,1
105852,144,164.31,20232590825,冷压,1
105852,144,164.31,20232590825,冷藏,1
105852,144,164.31,20232590825,原始,1
105852,144,164.31,20232590825,口感,1
105852,144,164.31,20232590825,技术,1
105852,144,164.31,20232590825,新鲜,1
105852,144,164.31,20232590825,果汁,1
105852,144,164.31,20232590825,水果,1
105852,144,164.31,20232590825,营养价值,1
105852,144,164.31,20232590825,采用,1
105852,144,164.31,20232590825,风味,1
106034,162,36.02,20232919869,享受,1
106034,162,36.02,20232919869,亲朋好友,1
106034,162,36.02,20232919869,分享,1
106034,162,36.02,20232919869,吃辣条,1
106034,162,36.02,20232919869,惬意,1
106034,162,36.02,20232919869,电影,1
106034,162,36.02,20232919869,看,1
106034,162,36.02,20232919869,观影,1
106034,162,36.02,20232919869,身边,1
106034,162,36.02,20232919869,过程,1
106047,41,22.72,20232760819,乳糖,1
106047,41,22.72,20232760819,人体,1
106047,41,22.72,20232760819,营养,1
106047,41,22.72,20232760819,钙,1
106047,41,22.72,20232760819,零,1
106047,41,22.72,20232760819,需求,1
106047,41,22.72,20232760819,高钙,1
106118,69,94.3,20232419862,价格,1
106118,69,94.3,20232419862,分明,1
106118,69,94.3,20232419862,去屑,1
106118,69,94.3,20232419862,发丝,1
106118,69,94.3,20232419862,天然,1
106118,69,94.3,20232419862,实惠,1
106118,69,94.3,20232419862,根根,1
106118,69,94.3,20232419862,止痒,1
106118,69,94.3,20232419862,洗后,1
106118,69,94.3,20232419862,皂角,1
106118,69,94.3,20232419862,精华,1
106452,49,61.36,20232709346,劲,1
106452,49,61.36,20232709346,口感,1
106452,49,61.36,20232709346,浓郁,1
106452,49,61.36,20232709346,辣味,1
106452,49,61.36,20232709346,道,1
106552,63,45.53,20232196763,丰盈,1
106552,63,45.53,20232196763,享受,1
106552,63,45.53,20232196763,多样,1
106552,63,45.53,20232196763,带来,1
106552,63,45.53,20232196763,愉悦,1
106552,63,45.53,20232196763,持久,1
106552,63,45.53,20232196763,时,1
106552,63,45.53,20232196763,沐浴,1
106552,63,45.53,20232196763,泡沫,1
106552,63,45.53,20232196763,浓郁,1
106552,63,45.53,20232196763,香型,1
106552,63,45.53,20232196763,香氛,1
106580,47,166.11,20232361149,乳,1
106580,47,166.11,20232361149,健康,1
106580,47,166.11,20232361149,发酵,1
106580,47,166.11,20232361149,蔗糖,1
106580,47,166.11,20232361149,轻食,1
106580,47,166.11,20232361149,风味,1
106610,48,27.99,20232075906,专,1
106610,48,27.99,20232075906,早餐,1
106610,48,27.99,20232075906,更,1
106610,48,27.99,20232075906,真实,1
106610,48,27.99,20232075906,研制,1
106610,48,27.99,20232075906,营养,1
106610,48,27.99,20232075906,融入,1
106610,48,27.99,20232075906,谷物,1
106670,85,80.43,20232207283,劲,1
106670,85,80.43,20232207283,劲道,1
106670,85,80.43,20232207283,口感,1
106670,85,80.43,20232207283,可口,1
106670,85,80.43,20232207283,嚼,1
106670,85,80.43,20232207283,独特,1
106670,85,80.43,20232207283,香辣,1
106795,14,27.88,20232443072,刺激,1
106795,14,27.88,20232443072,劲,1
106795,14,27.88,20232443072,十足,1
106795,14,27.88,20232443072,口感,1
106795,14,27.88,20232443072,味蕾,1
106795,14,27.88,20232443072,越嚼,1
106795,14,27.88,20232443072,越香,1
106795,14,27.88,20232443072,道,1
106795,14,27.88,20232443072,麻辣味,1
106810,83,29.57,20232629889,到来,1
106810,83,29.57,20232629889,希望,1
106810,83,29.57,20232629889,春天,1
106810,83,29.57,20232629889,浓郁,1
106810,83,29.57,20232629889,色彩,1
106810,83,29.57,20232629889,象征,1
106810,83,29.57,20232629889,香气,1
106886,154,31.39,20232063250,中草药,1
106886,154,31.39,20232063250,发质,2
106886,154,31.39,20232063250,头皮,1
106886,154,31.39,20232063250,平衡,1
106886,154,31.39,20232063250,改善,1
106886,154,31.39,20232063250,油脂,1
106886,154,31.39,20232063250,适合,1
106886,154,31.39,20232063250,配方,1
107020,69,34.49,20232800456,乳,1
107020,69,34.49,20232800456,优质,1
107020,69,34.49,20232800456,原生,2
107020,69,34.49,20232800456,含有,1
107020,69,34.49,20232800456,每毫升,1
107020,69,34.49,20232800456,蛋白,1
107020,69,34.49,20232800456,高品质,1
107020,69,34.49,20232800456,高钙,1
107020,69,34.49,20232800456,鲜奶,1
107020,69,34.49,20232800456,鲜牛奶,1
107205,35,15.71,20232444375,农夫山泉,1
107205,35,15.71,20232444375,原始森林,1
107205,35,15.71,20232444375,口感,1
107205,35,15.71,20232444375,柔和,1
107205,35,15.71,20232444375,水质,1
107205,35,15.71,20232444375,清冽,1
107205,35,15.71,20232444375,源自,1
107205,35,15.71,20232444375,系列,1
107205,35,15.71,20232444375,纯净,1
107205,35,15.71,20232444375,长白山,1
107245,176,56.77,20232450653,修护,1
107245,176,56.77,20232450653,功效,1
107245,176,56.77,20232450653,可爱,1
107245,176,56.77,20232450653,夜间,1
107245,176,56.77,20232450653,形状,1
107245,176,56.77,20232450653,抗糖,1
107245,176,56.77,20232450653,荷包蛋,1
107245,176,56.77,20232450653,适合,1
107302,47,19.92,20232463396,β,1
107302,47,19.92,20232463396,专,1
107302,47,19.92,20232463396,乳,1
107302,47,19.92,20232463396,健康成长,1
107302,47,19.92,20232463396,儿童,2
107302,47,19.92,20232463396,富含,1
107302,47,19.92,20232463396,有助于,1
107302,47,19.92,20232463396,蛋白,1
107302,47,19.92,20232463396,设计,1
107302,47,19.92,20232463396,酪蛋白,1
107344,83,41.91,20232141900,克重,1
107344,83,41.91,20232141900,分子结构,1
107344,83,41.91,20232141900,加厚,1
107344,83,41.91,20232141900,吸收,1
107344,83,41.91,20232141900,小,1
107344,83,41.91,20232141900,山,1
107344,83,41.91,20232141900,提取物,1
107344,83,41.91,20232141900,易,1
107344,83,41.91,20232141900,未,1
107344,83,41.91,20232141900,添加,1
107344,83,41.91,20232141900,羊奶,1
107344,83,41.91,20232141900,色素,1
107344,83,41.91,20232141900,酒精,1
107344,83,41.91,20232141900,采用,1
107344,83,41.91,20232141900,香精,1
107395,12,28.35,20232667602,低脂肪,1
107395,12,28.35,20232667602,营养价值,1
107395,12,28.35,20232667602,蛋白质,1
107395,12,28.35,20232667602,追求,1
107395,12,28.35,20232667602,高,2
107445,35,41.37,20232947931,优雅,2
107445,35,41.37,20232947931,姿态,1
107445,35,41.37,20232947931,希望,1
107445,35,41.37,20232947931,清新,2
107445,35,41.37,20232947931,色彩,1
107445,35,41.37,20232947931,象征,1
107680,21,13.12,20232528817,健康,1
107680,21,13.12,20232528817,口感,1
107680,21,13.12,20232528817,富含,1
107680,21,13.12,20232528817,纤维,1
107680,21,13.12,20232528817,美味,1
107680,21,13.12,20232528817,蛋白质,1
107680,21,13.12,20232528817,香脆,1
107751,118,72.24,20232478693,不,1
107751,118,72.24,20232478693,增加,1
107751,118,72.24,20232478693,日常,1
107751,118,72.24,20232478693,服帖,1
107751,118,72.24,20232478693,纸,1
107751,118,72.24,20232478693,肌肤,1
107751,118,72.24,20232478693,膜,1
107751,118,72.24,20232478693,舒适,1
107751,118,72.24,20232478693,负担,1
107751,118,72.24,20232478693,适合,1
107825,89,23.09,20232033616,伦纳,1
107825,89,23.09,20232033616,冰白,1
107825,89,23.09,20232033616,同属,1
107825,89,23.09,20232033616,品牌,1
107825,89,23.09,20232033616,奥,1
107825,89,23.09,20232033616,好,1
107825,89,23.09,20232033616,用户,1
107825,89,23.09,20232033616,素,1
107825,89,23.09,20232033616,评价,1
107825,89,23.09,20232033616,面膜,1
107853,51,12.4,20232384464,三层,1
107853,51,12.4,20232384464,不易,1
107853,51,12.4,20232384464,依然,1
107853,51,12.4,20232384464,加厚,1
107853,51,12.4,20232384464,压花,1
107853,51,12.4,20232384464,吸水,1
107853,51,12.4,20232384464,湿水后,1
107853,51,12.4,20232384464,破,1
107853,51,12.4,20232384464,细腻,1
107853,51,12.4,20232384464,茶叶,1
107853,51,12.4,20232384464,设计,1
107938,18,5.62,20232511332,一口,1
107938,18,5.62,20232511332,停不下来,1
107938,18,5.62,20232511332,吃,1
107938,18,5.62,20232511332,辣,1
107938,18,5.62,20232511332,麻,1
107938,18,5.62,20232511332,麻辣,1
108179,76,7.04,20232601671,孜然,1
108179,76,7.04,20232601671,烤羊肉,1
108179,76,7.04,20232601671,香味扑鼻,1
108179,76,7.04,20232601671,鲜美,1
108332,97,77.85,20232622956,口感,1
108332,97,77.85,20232622956,含量,1
108332,97,77.85,20232622956,礼盒装,1
108332,97,77.85,20232622956,蛋白质,1
108332,97,77.85,20232622956,醇厚,1
108332,97,77.85,20232622956,高,1
108332,97,77.85,20232622956,高端,1
108378,98,38.17,20232567704,健康,1
108378,98,38.17,20232567704,原则,1
108378,98,38.17,20232567704,吃,1
108378,98,38.17,20232567704,放心,1
108378,98,38.17,20232567704,无,1
108378,98,38.17,20232567704,注重,1
108378,98,38.17,20232567704,消费者,2
108378,98,38.17,20232567704,添加剂,1
108378,98,38.17,20232567704,现代人,1
108378,98,38.17,20232567704,符合,1
108378,98,38.17,20232567704,追求,1
108378,98,38.17,20232567704,适合,1
108378,98,38.17,20232567704,食品,1
108378,98,38.17,20232567704,食品安全,1
108380,66,14.93,20232644125,乳木果,1
108380,66,14.93,20232644125,富含,1
108380,66,14.93,20232644125,成分,1
108380,66,14.93,20232644125,油,1
108380,66,14.93,20232644125,泡沫,1
108380,66,14.93,20232644125,深层,1
108380,66,14.93,20232644125,滋润,1
108380,66,14.93,20232644125,珍贵,1
108380,66,14.93,20232644125,细腻,1
108380,66,14.93,20232644125,肌肤,1
108380,66,14.93,20232644125,薰衣草,1
108394,81,13.58,20232597182,丹麦,1
108394,81,13.58,20232597182,低温,1
108394,81,13.58,20232597182,功能性,1
108394,81,13.58,20232597182,强,1
108394,81,13.58,20232597182,活性,1
108394,81,13.58,20232597182,添加,1
108394,81,13.58,20232597182,菌种,1
108394,81,13.58,20232597182,进口,1
108394,81,13.58,20232597182,酸奶,1
108404,152,2.21,20232051950,交替,1
108404,152,2.21,20232051950,味觉,1
108404,152,2.21,20232051950,层层,1
108404,152,2.21,20232051950,更换,1
108404,152,2.21,20232051950,精心,1
108404,152,2.21,20232051950,美味,1
108404,152,2.21,20232051950,诱人,1
108404,152,2.21,20232051950,调制,1
108497,25,23.53,20232524452,剂,1
108497,25,23.53,20232524452,压花,1
108497,25,23.53,20232524452,原生,1
108497,25,23.53,20232524452,四边,1
108497,25,23.53,20232524452,安心,1
108497,25,23.53,20232524452,工艺,1
108497,25,23.53,20232524452,异味,1
108497,25,23.53,20232524452,无,2
108497,25,23.53,20232524452,木浆,1
108497,25,23.53,20232524452,母婴,1
108497,25,23.53,20232524452,皆,1
108497,25,23.53,20232524452,细腻,1
108497,25,23.53,20232524452,荧光,1
108497,25,23.53,20232524452,触感,1
108633,52,6.58,20232815444,佳作,1
108633,52,6.58,20232815444,劲,1
108633,52,6.58,20232815444,卤制,1
108633,52,6.58,20232815444,口感,1
108633,52,6.58,20232815444,嚼,1
108633,52,6.58,20232815444,实有,1
108633,52,6.58,20232815444,紧,1
108633,52,6.58,20232815444,肉质,1
108633,52,6.58,20232815444,鲜美,1
108633,52,6.58,20232815444,鸭肉,1
108730,63,9.96,20232665299,低温,1
108730,63,9.96,20232665299,口感,1
108730,63,9.96,20232665299,品质,1
108730,63,9.96,20232665299,纯正,1
108730,63,9.96,20232665299,膜过滤,1
108730,63,9.96,20232665299,陶瓷,1
108730,63,9.96,20232665299,高端,1
108745,57,21.95,20232867322,可口,1
108745,57,21.95,20232867322,地理环境,1
108745,57,21.95,20232867322,多汁,1
108745,57,21.95,20232867322,多种,1
108745,57,21.95,20232867322,富含,1
108745,57,21.95,20232867322,果肉,1
108745,57,21.95,20232867322,独特,1
108745,57,21.95,20232867322,矿物质,1
108745,57,21.95,20232867322,维生素,1
108745,57,21.95,20232867322,脆嫩,1
108745,57,21.95,20232867322,酸甜,1
108745,57,21.95,20232867322,风味,1
108746,188,10.87,20232631619,低温,1
108746,188,10.87,20232631619,光泽,1
108746,188,10.87,20232631619,口感,1
108746,188,10.87,20232631619,工艺,1
108746,188,10.87,20232631619,散发,1
108746,188,10.87,20232631619,泡沫,1
108746,188,10.87,20232631619,浓郁,1
108746,188,10.87,20232631619,清爽,1
108746,188,10.87,20232631619,纯净,1
108746,188,10.87,20232631619,细腻,1
108746,188,10.87,20232631619,酿造,1
108746,188,10.87,20232631619,金色,1
